order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR884730,C104267,VA-EB-PL2,2026-02-17,vireo.in,1,3149,PL2-2511-2
VR884742,C100985,VA-EB-PL2,2026-02-17,vireo.in,1,3499,PL2-2512-3
VR888234,C101627,VA-EB-PL1,2026-02-17,Amazon,1,1999,PL1-2601-4
VR890803,C107164,VA-EB-PL2,2026-02-17,Flipkart,1,2974,PL2-2601-3
VR891661,C105311,VA-SP-MINI,2026-02-17,Amazon,1,1999,MINI-2512-1
VR895958,C106428,VA-EB-PL2,2026-02-17,Amazon,1,2799,PL2-2511-3
VR896215,C107761,VA-EB-PL2,2026-02-17,vireo.in,1,2799,PL2-2601-4
VR898246,C100082,VA-AC-CASE,2026-02-17,vireo.in,1,1234,CASE-2511-2
VR899291,C109444,VA-HP-ST3,2026-02-17,vireo.in,1,6999,ST3-2511-3
VR903128,C108256,VA-SP-MINI,2026-02-17,Flipkart,1,2499,MINI-2511-3
VR904879,C104255,VA-SW-NX1,2026-02-17,vireo.in,1,4249,NX1-2511-4
VR906090,C103913,VA-SP-ORB,2026-02-17,vireo.in,1,4799,ORB-2512-3
VR908968,C108859,VA-AC-CASE,2026-02-17,vireo.in,1,1299,CASE-2601-3
VR909602,C103996,VA-SP-MINI,2026-02-17,Flipkart,1,2249,MINI-2601-2
VR909848,C103001,VA-EB-AIR,2026-02-17,Flipkart,1,1799,AIR-2511-1
VR911008,C108751,VA-HP-ST3,2026-02-17,vireo.in,1,6299,ST3-2601-2
VR887281,C102437,VA-EB-PL2,2026-02-17,vireo.in,1,3499,PL2-2601-2
VR894163,C106017,VA-EB-PL2,2026-02-17,vireo.in,1,3149,PL2-2510-1
VR880368,C104219,VA-EB-PL2,2026-02-17,Amazon,1,2799,PL2-2601-2
VR906301,C102868,VA-EB-PL2,2026-02-17,vireo.in,1,2974,PL2-2601-1
VR905855,C101278,VA-EB-PL2,2026-02-17,Amazon,1,3499,PL2-2512-4
VR902095,C101523,VA-EB-PL2,2026-02-18,Flipkart,1,3324,PL2-2512-1
VR883928,C104271,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2601-1
VR900805,C108352,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2511-4
VR898064,C105841,VA-EB-PL2,2026-02-18,Flipkart,1,2974,PL2-2512-2
VR905657,C103731,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2512-2
VR897046,C102238,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2512-3
VR903314,C107289,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2601-3
VR905312,C107717,VA-EB-PL2,2026-02-18,Flipkart,1,3324,PL2-2601-4
VR903124,C102757,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2511-4
VR881571,C108225,VA-EB-PL1,2026-02-18,Flipkart,1,1999,PL1-2511-1
VR881820,C105542,VA-SW-NX2,2026-02-18,vireo.in,1,5849,NX2-2601-4
VR886165,C106126,VA-EB-PL2,2026-02-18,Amazon,1,2974,PL2-2601-1
VR886596,C103488,VA-SW-NX2,2026-02-18,Amazon,1,5199,NX2-2601-2
VR887610,C102008,VA-AC-CASE,2026-02-18,Amazon,1,1299,CASE-2601-3
VR888139,C106059,VA-EB-PL1,2026-02-18,Flipkart,1,2249,PL1-2511-1
VR889113,C103252,VA-EB-PL1,2026-02-18,Flipkart,1,2499,PL1-2512-2
VR891158,C109413,VA-SW-NX2,2026-02-18,Amazon,1,5199,NX2-2511-3
VR891428,C107949,VA-EB-PL1,2026-02-18,Flipkart,1,2499,PL1-2601-2
VR893188,C101854,VA-EB-PL1,2026-02-18,vireo.in,1,1999,PL1-2601-3
VR894598,C104481,VA-EB-PL1,2026-02-18,Flipkart,1,2499,PL1-2601-1
VR895017,C104094,VA-EB-PL2,2026-02-18,Amazon,1,3149,PL2-2512-2
VR895462,C100981,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2601-1
VR896062,C106153,VA-EB-PL1,2026-02-18,Amazon,1,2499,PL1-2601-4
VR896522,C100676,VA-NB-ARC,2026-02-18,Flipkart,1,1104,ARC-2512-1
VR897927,C105442,VA-EB-AIR,2026-02-18,vireo.in,1,1799,AIR-2601-2
VR898618,C104198,VA-SW-NX2,2026-02-18,Flipkart,1,5849,NX2-2512-1
VR899465,C103270,VA-EB-PL1,2026-02-18,Amazon,2,4248,PL1-2601-1
VR900296,C104714,VA-HP-ST3,2026-02-18,Amazon,1,6999,ST3-2511-3
VR900331,C103277,VA-AC-CASE,2026-02-18,vireo.in,1,1169,CASE-2601-2
VR901528,C103078,VA-EB-PL1,2026-02-18,vireo.in,1,2499,PL1-2601-1
VR901724,C105147,VA-EB-AIR,2026-02-18,vireo.in,1,1439,AIR-2512-4
VR902191,C103852,VA-SW-NX2,2026-02-18,vireo.in,1,6174,NX2-2512-1
VR902324,C102071,VA-EB-PL2,2026-02-18,vireo.in,1,3324,PL2-2511-2
VR902572,C100625,VA-EB-PL1,2026-02-18,vireo.in,1,1999,PL1-2601-1
VR903214,C105344,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2512-2
VR907804,C102607,VA-EB-PL2,2026-02-18,Amazon,2,6998,PL2-2511-1
VR908622,C109112,VA-SW-NX2,2026-02-18,Amazon,1,6499,NX2-2601-1
VR909979,C103469,VA-NB-ARC,2026-02-18,Amazon,1,1299,ARC-2601-2
VR904599,C101748,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2512-4
VR895539,C104996,VA-EB-PL2,2026-02-18,vireo.in,1,3499,PL2-2511-1
VR899329,C100258,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2601-1
VR902537,C103711,VA-EB-PL2,2026-02-18,vireo.in,1,3149,PL2-2511-1
VR883329,C109180,VA-EB-PL2,2026-02-18,vireo.in,1,2799,PL2-2601-1
VR907974,C107466,VA-EB-PL2,2026-02-18,Amazon,1,3499,PL2-2601-2
VR889737,C106467,VA-EB-PL2,2026-02-19,vireo.in,1,3499,PL2-2512-1
VR906314,C105917,VA-EB-PL2,2026-02-19,Amazon,1,2974,PL2-2511-4
VR881369,C100687,VA-EB-PL2,2026-02-19,vireo.in,1,2799,PL2-2601-4
VR881201,C107520,VA-EB-PL2,2026-02-19,vireo.in,1,3324,PL2-2601-3
VR905044,C104587,VA-EB-PL2,2026-02-19,Amazon,1,3149,PL2-2511-4
VR904638,C100180,VA-EB-PL2,2026-02-19,vireo.in,1,3499,PL2-2512-4
VR881736,C107928,VA-EB-PL2,2026-02-19,Amazon,1,3499,PL2-2512-3
VR895600,C108631,VA-EB-PL2,2026-02-19,vireo.in,1,2799,PL2-2601-2
VR906247,C104947,VA-EB-PL2,2026-02-19,Amazon,1,3499,PL2-2512-3
VR903908,C104912,VA-EB-PL2,2026-02-19,vireo.in,1,3499,PL2-2601-1
VR888289,C102801,VA-EB-PL2,2026-02-19,vireo.in,2,5598,PL2-2512-4
VR896089,C104414,VA-EB-PL2,2026-02-19,vireo.in,1,3149,PL2-2512-1
VR881066,C106055,VA-EB-PL2,2026-02-19,vireo.in,1,2799,PL2-2511-1
VR888946,C102999,VA-EB-PL2,2026-02-19,Amazon,1,2799,PL2-2512-3
VR884492,C108109,VA-HP-ST3,2026-02-19,Amazon,1,5949,ST3-2512-4
VR888261,C104553,VA-SP-MINI,2026-02-19,vireo.in,1,1999,MINI-2511-2
VR889089,C104392,VA-EB-AIR,2026-02-19,vireo.in,1,1799,AIR-2512-4
VR891468,C101780,VA-EB-PL2,2026-02-19,vireo.in,1,3324,PL2-2601-4
VR891528,C104245,VA-EB-PL2,2026-02-19,vireo.in,1,3499,PL2-2511-2
VR891565,C102195,VA-EB-PL2,2026-02-19,vireo.in,1,2799,PL2-2512-4
VR891717,C100546,VA-EB-PL2,2026-02-19,Amazon,1,3499,PL2-2511-1
VR892419,C108404,VA-AC-CASE,2026-02-19,vireo.in,1,1169,CASE-2601-3
VR892507,C108954,VA-SW-FIT,2026-02-19,Amazon,1,1899,FIT-2512-2
VR893681,C105943,VA-EB-AIR,2026-02-19,vireo.in,1,1439,AIR-2601-3
VR895037,C108715,VA-AC-CBL,2026-02-19,vireo.in,1,319,CBL-2601-2
VR895136,C109216,VA-EB-PL2,2026-02-19,Amazon,1,3149,PL2-2601-3
VR897217,C106783,VA-SP-MINI,2026-02-19,Amazon,1,2374,MINI-2512-1
VR899933,C107628,VA-SW-NX2,2026-02-19,vireo.in,1,6499,NX2-2512-3
VR900353,C102678,VA-AC-CASE,2026-02-19,Amazon,1,1169,CASE-2512-2
VR909094,C109449,VA-EB-PL2,2026-02-19,vireo.in,2,6998,PL2-2511-2
VR909432,C104070,VA-SW-NX1,2026-02-19,vireo.in,1,4499,NX1-2512-2
VR888413,C101666,VA-EB-PL2,2026-02-19,vireo.in,1,3149,PL2-2511-3
VR882917,C100772,VA-EB-PL2,2026-02-19,vireo.in,1,3499,PL2-2511-3
VR897355,C104987,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2512-4
VR886680,C101758,VA-EB-PL2,2026-02-20,Amazon,1,2974,PL2-2601-4
VR910046,C102962,VA-EB-PL2,2026-02-20,Amazon,1,3499,PL2-2601-1
VR887258,C108063,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2511-4
VR901288,C101308,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2601-4
VR882021,C108359,VA-EB-PL2,2026-02-20,vireo.in,1,2799,PL2-2511-1
VR893244,C104989,VA-EB-PL2,2026-02-20,vireo.in,2,6998,PL2-2511-1
VR902354,C107334,VA-EB-PL2,2026-02-20,Amazon,2,5948,PL2-2512-1
VR883604,C108420,VA-EB-PL2,2026-02-20,vireo.in,1,3149,PL2-2601-1
VR906500,C104265,VA-EB-PL2,2026-02-20,vireo.in,1,2974,PL2-2601-2
VR880160,C102798,VA-EB-PL2,2026-02-20,Flipkart,1,3499,PL2-2601-4
VR882563,C102698,VA-SW-NX2,2026-02-20,vireo.in,1,6499,NX2-2511-3
VR884850,C105768,VA-HP-ST2,2026-02-20,vireo.in,1,4249,ST2-2601-1
VR890969,C105144,VA-EB-PL2,2026-02-20,Amazon,1,3499,PL2-2512-2
VR893119,C106175,VA-EB-PL1,2026-02-20,Amazon,1,2499,PL1-2512-2
VR893398,C106048,VA-SW-NX2,2026-02-20,vireo.in,1,6499,NX2-2512-1
VR893830,C104166,VA-EB-PL2,2026-02-20,Amazon,1,2799,PL2-2512-4
VR896035,C104154,VA-EB-PL2,2026-02-20,vireo.in,1,3324,PL2-2601-3
VR896180,C106055,VA-SP-MINI,2026-02-20,vireo.in,1,2249,MINI-2601-1
VR896878,C106953,VA-SP-MINI,2026-02-20,vireo.in,1,2499,MINI-2511-1
VR897565,C106580,VA-AC-CASE,2026-02-20,Flipkart,1,1104,CASE-2512-1
VR898525,C103398,VA-EB-PL2,2026-02-20,vireo.in,1,3149,PL2-2512-4
VR899440,C106932,VA-HP-ST2,2026-02-20,vireo.in,1,3999,ST2-2511-2
VR899560,C105598,VA-SW-NX2,2026-02-20,vireo.in,1,5524,NX2-2601-2
VR899977,C100398,VA-SP-MINI,2026-02-20,vireo.in,1,2249,MINI-2511-4
VR901138,C106810,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2512-2
VR903316,C106028,VA-EB-PL2,2026-02-20,vireo.in,1,2799,PL2-2512-2
VR906235,C100551,VA-EB-PL1,2026-02-20,Amazon,1,2374,PL1-2511-4
VR906971,C101546,VA-EB-PL2,2026-02-20,Amazon,1,3149,PL2-2512-1
VR907571,C108727,VA-SW-NX1,2026-02-20,vireo.in,1,4999,NX1-2601-4
VR908570,C107017,VA-EB-PL2,2026-02-20,Amazon,1,3499,PL2-2511-4
VR910715,C105747,VA-AC-CASE,2026-02-20,vireo.in,1,1234,CASE-2601-4
VR891472,C101016,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2512-2
VR890647,C100305,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2601-1
VR893970,C104770,VA-EB-PL2,2026-02-20,Amazon,1,3149,PL2-2512-1
VR892594,C104323,VA-EB-PL2,2026-02-20,vireo.in,1,3499,PL2-2512-3
VR908211,C108517,VA-EB-PL2,2026-02-21,vireo.in,1,3324,PL2-2511-1
VR895346,C106027,VA-EB-PL2,2026-02-21,vireo.in,1,2799,PL2-2512-4
VR900021,C105433,VA-EB-PL2,2026-02-21,vireo.in,1,2974,PL2-2601-1
VR885227,C108567,VA-EB-PL2,2026-02-21,vireo.in,1,3499,PL2-2511-1
VR892411,C108896,VA-EB-PL2,2026-02-21,Amazon,1,3149,PL2-2511-1
VR880091,C104781,VA-EB-PL2,2026-02-21,vireo.in,1,3499,PL2-2511-2
VR884289,C109418,VA-EB-PL2,2026-02-21,vireo.in,1,3324,PL2-2512-4
VR881787,C105389,VA-EB-PL2,2026-02-21,Flipkart,1,3499,PL2-2512-1
VR891764,C105937,VA-EB-PL2,2026-02-21,vireo.in,1,2974,PL2-2601-3
VR909325,C109077,VA-EB-PL2,2026-02-21,vireo.in,1,3149,PL2-2511-2
VR880034,C102105,VA-EB-PL2,2026-02-21,Amazon,1,2974,PL2-2511-3
VR880163,C106068,VA-EB-PL2,2026-02-21,Amazon,1,3499,PL2-2512-4
VR881548,C106037,VA-EB-PL2,2026-02-21,Amazon,1,3324,PL2-2511-3
VR884352,C106046,VA-EB-PL2,2026-02-21,vireo.in,1,3149,PL2-2601-2
VR889398,C107004,VA-EB-AIR,2026-02-21,vireo.in,1,1619,AIR-2512-1
VR889866,C108763,VA-EB-PL1,2026-02-21,vireo.in,1,2499,PL1-2512-1
VR890212,C106536,VA-EB-PL2,2026-02-21,Amazon,1,2799,PL2-2512-1
VR892205,C101991,VA-AC-CH65,2026-02-21,Amazon,1,1199,CH65-2511-3
VR894038,C100844,VA-EB-PL1,2026-02-21,vireo.in,1,2499,PL1-2512-1
VR894256,C104781,VA-SW-NX2,2026-02-21,Amazon,1,5524,NX2-2511-3
VR895402,C106889,VA-EB-PL2,2026-02-21,vireo.in,1,2799,PL2-2601-4
VR898694,C106508,VA-EB-PL2,2026-02-21,Flipkart,1,3324,PL2-2512-2
VR900396,C103691,VA-EB-PL2,2026-02-21,vireo.in,1,2974,PL2-2512-3
VR903040,C103152,VA-EB-PL1,2026-02-21,Amazon,1,1999,PL1-2512-4
VR903172,C107753,VA-EB-PL2,2026-02-21,vireo.in,1,2974,PL2-2601-3
VR906043,C108931,VA-EB-PL2,2026-02-21,vireo.in,1,3499,PL2-2601-3
VR907401,C104053,VA-EB-PL2,2026-02-21,Flipkart,1,3149,PL2-2512-4
VR908494,C106272,VA-SW-NX2,2026-02-21,vireo.in,1,6174,NX2-2512-1
VR910149,C106274,VA-SW-NX2,2026-02-21,Amazon,1,5849,NX2-2511-2
VR885491,C108491,VA-EB-PL2,2026-02-21,Flipkart,1,3499,PL2-2511-4
VR892422,C106639,VA-EB-PL2,2026-02-21,Amazon,1,3499,PL2-2511-3
VR896563,C105728,VA-EB-PL2,2026-02-21,Amazon,1,3324,PL2-2512-4
VR898014,C103196,VA-EB-PL2,2026-02-22,Amazon,1,2799,PL2-2511-2
VR890502,C104962,VA-EB-PL2,2026-02-22,Amazon,1,3324,PL2-2511-3
VR885058,C108873,VA-EB-PL2,2026-02-22,Amazon,1,2799,PL2-2512-1
VR895997,C105560,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2511-2
VR889562,C104685,VA-EB-PL2,2026-02-22,vireo.in,1,2799,PL2-2512-3
VR898307,C102835,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2601-4
VR906145,C107219,VA-EB-PL2,2026-02-22,vireo.in,1,2974,PL2-2601-1
VR890712,C107164,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2512-3
VR880206,C103648,VA-EB-PL2,2026-02-22,Flipkart,1,3499,PL2-2511-3
VR880222,C108721,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2601-3
VR881586,C101180,VA-EB-PL1,2026-02-22,vireo.in,1,2374,PL1-2511-3
VR881599,C104001,VA-SP-ORB,2026-02-22,vireo.in,1,5999,ORB-2512-4
VR887874,C106992,VA-EB-AIR,2026-02-22,Amazon,1,1619,AIR-2511-3
VR888094,C101590,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2601-4
VR890869,C100169,VA-EB-PL2,2026-02-22,vireo.in,1,2799,PL2-2512-1
VR892047,C102270,VA-EB-PL2,2026-02-22,vireo.in,1,3149,PL2-2601-1
VR893858,C104952,VA-EB-PL2,2026-02-22,Amazon,2,6998,PL2-2601-2
VR894758,C104182,VA-SW-NX2,2026-02-22,Amazon,1,6499,NX2-2512-1
VR895130,C106229,VA-SW-NX2,2026-02-22,vireo.in,1,5199,NX2-2511-3
VR895288,C105000,VA-AC-CASE,2026-02-22,vireo.in,1,1299,CASE-2511-2
VR895804,C103202,VA-EB-PL1,2026-02-22,vireo.in,1,2499,PL1-2511-1
VR895847,C100973,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2602-1
VR897163,C101290,VA-NB-ARC,2026-02-22,Amazon,2,2338,ARC-2601-3
VR897826,C107250,VA-EB-PL2,2026-02-22,Amazon,1,3149,PL2-2601-2
VR897844,C103926,VA-HP-ST3,2026-02-22,vireo.in,1,5949,ST3-2601-4
VR898249,C100513,VA-HP-ST2,2026-02-22,vireo.in,1,4999,ST2-2511-3
VR899508,C106248,VA-SP-ORB,2026-02-22,Amazon,1,5699,ORB-2511-2
VR900358,C108828,VA-AC-CBL,2026-02-22,Amazon,1,399,CBL-2601-3
VR901247,C103237,VA-EB-PL2,2026-02-22,vireo.in,1,3149,PL2-2601-1
VR901964,C109180,VA-SP-MINI,2026-02-22,Amazon,1,2374,MINI-2601-3
VR906025,C108616,VA-EB-PL2,2026-02-22,Amazon,1,2799,PL2-2601-4
VR906271,C104728,VA-SW-NX2,2026-02-22,Flipkart,1,6499,NX2-2512-1
VR906272,C104097,VA-AC-CH65,2026-02-22,Flipkart,1,1349,CH65-2512-1
VR908155,C106757,VA-HP-ST3,2026-02-22,vireo.in,1,6649,ST3-2512-1
VR908665,C103620,VA-SW-FIT,2026-02-22,Amazon,1,1799,FIT-2512-1
VR909722,C103199,VA-EB-PL2,2026-02-22,Amazon,1,3499,PL2-2511-2
VR909893,C102248,VA-AC-CBL,2026-02-22,Amazon,2,678,CBL-2601-4
VR910639,C103766,VA-HP-ST3,2026-02-22,Amazon,2,13998,ST3-2512-4
VR899199,C101699,VA-EB-PL2,2026-02-22,Flipkart,1,3499,PL2-2512-1
VR899689,C108136,VA-EB-PL2,2026-02-22,vireo.in,1,3499,PL2-2601-4
VR883121,C107106,VA-EB-PL2,2026-02-22,Flipkart,1,3499,PL2-2511-4
VR901929,C102275,VA-EB-PL2,2026-02-22,Amazon,1,3499,PL2-2601-2
VR904494,C108566,VA-EB-PL2,2026-02-22,vireo.in,1,2974,PL2-2512-2
VR883317,C108017,VA-EB-PL2,2026-02-23,Flipkart,1,2799,PL2-2511-1
VR893925,C100905,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2601-2
VR900496,C101736,VA-EB-PL2,2026-02-23,Flipkart,1,3149,PL2-2602-2
VR910331,C103652,VA-EB-PL2,2026-02-23,vireo.in,1,3324,PL2-2601-3
VR897214,C104061,VA-EB-PL2,2026-02-23,Flipkart,1,3499,PL2-2512-1
VR904477,C101285,VA-EB-PL2,2026-02-23,Amazon,1,2799,PL2-2512-4
VR892039,C101347,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2512-4
VR883594,C103999,VA-EB-PL2,2026-02-23,vireo.in,1,2799,PL2-2601-2
VR910552,C103347,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2511-2
VR904217,C105961,VA-EB-PL2,2026-02-23,vireo.in,1,3149,PL2-2512-3
VR889268,C104989,VA-EB-PL2,2026-02-23,vireo.in,1,3149,PL2-2512-3
VR884033,C103616,VA-EB-PL2,2026-02-23,Amazon,1,2799,PL2-2511-4
VR910853,C105547,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2601-3
VR885419,C104603,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2601-1
VR881130,C107743,VA-EB-PL2,2026-02-23,vireo.in,1,2799,PL2-2511-3
VR887674,C107982,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2512-4
VR881612,C107945,VA-SP-ORB,2026-02-23,Amazon,2,9598,ORB-2601-1
VR883654,C102224,VA-SP-MINI,2026-02-23,vireo.in,1,2499,MINI-2601-3
VR883808,C100322,VA-SW-NX2,2026-02-23,Amazon,1,6499,NX2-2512-3
VR884068,C103176,VA-EB-PL1,2026-02-23,vireo.in,1,2124,PL1-2601-2
VR884363,C106805,VA-EB-PL2,2026-02-23,vireo.in,2,6998,PL2-2511-3
VR885461,C107681,VA-EB-PL1,2026-02-23,Amazon,1,2499,PL1-2601-1
VR887585,C100250,VA-HP-ST3,2026-02-23,vireo.in,1,5949,ST3-2601-2
VR889215,C103116,VA-EB-PL2,2026-02-23,vireo.in,1,3324,PL2-2601-2
VR890745,C107915,VA-NB-ARC,2026-02-23,Flipkart,1,1299,ARC-2511-3
VR892173,C102278,VA-SW-NX2,2026-02-23,vireo.in,1,5199,NX2-2511-1
VR892608,C102194,VA-SW-FIT,2026-02-23,Amazon,1,1599,FIT-2601-2
VR893051,C106849,VA-EB-PL1,2026-02-23,Flipkart,1,2124,PL1-2511-2
VR893160,C104278,VA-HP-ST2,2026-02-23,Amazon,1,4999,ST2-2601-2
VR893863,C103005,VA-SW-NX2,2026-02-23,vireo.in,1,6499,NX2-2511-4
VR894033,C102486,VA-AC-CASE,2026-02-23,vireo.in,1,1299,CASE-2512-2
VR896750,C107735,VA-AC-CASE,2026-02-23,vireo.in,1,1104,CASE-2512-3
VR898973,C103443,VA-NB-ARC,2026-02-23,Amazon,1,1299,ARC-2511-2
VR900219,C100854,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2512-2
VR901172,C100272,VA-EB-PL1,2026-02-23,Flipkart,1,2374,PL1-2601-1
VR902773,C100719,VA-SP-ORB,2026-02-23,Amazon,1,5999,ORB-2512-3
VR903347,C108828,VA-SW-NX1,2026-02-23,Flipkart,1,4499,NX1-2512-2
VR904042,C105197,VA-HP-ST2,2026-02-23,Amazon,1,4999,ST2-2512-3
VR904160,C104594,VA-HP-ST2,2026-02-23,Amazon,1,4999,ST2-2512-4
VR905477,C104103,VA-SP-MINI,2026-02-23,Amazon,1,2499,MINI-2601-2
VR907344,C102559,VA-SP-ORB,2026-02-23,vireo.in,1,5999,ORB-2601-3
VR910085,C100280,VA-NB-ARC,2026-02-23,Flipkart,1,1299,ARC-2602-4
VR910753,C103026,VA-HP-ST3,2026-02-23,Amazon,1,5949,ST3-2512-2
VR897611,C108393,VA-EB-PL2,2026-02-23,Amazon,1,3149,PL2-2601-4
VR894739,C107936,VA-EB-PL2,2026-02-23,vireo.in,1,3499,PL2-2601-4
VR883474,C107923,VA-EB-PL2,2026-02-23,vireo.in,1,3324,PL2-2512-4
VR888484,C101190,VA-EB-PL2,2026-02-24,vireo.in,2,5598,PL2-2511-4
VR899017,C100656,VA-EB-PL2,2026-02-24,Amazon,1,2974,PL2-2512-4
VR904166,C106543,VA-EB-PL2,2026-02-24,Amazon,1,2974,PL2-2601-4
VR890018,C108537,VA-EB-PL2,2026-02-24,Flipkart,1,3149,PL2-2512-3
VR890758,C105265,VA-EB-PL2,2026-02-24,Flipkart,1,3324,PL2-2601-4
VR895011,C100772,VA-EB-PL2,2026-02-24,vireo.in,1,3149,PL2-2511-2
VR906325,C106579,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2512-2
VR893555,C106742,VA-EB-PL2,2026-02-24,Amazon,1,3499,PL2-2512-1
VR897617,C105290,VA-EB-PL2,2026-02-24,vireo.in,2,6648,PL2-2512-3
VR881126,C107631,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2512-2
VR882797,C101040,VA-EB-PL2,2026-02-24,Flipkart,1,3499,PL2-2511-1
VR882648,C101578,VA-EB-PL2,2026-02-24,vireo.in,1,3149,PL2-2601-3
VR898357,C105560,VA-EB-PL2,2026-02-24,Flipkart,1,3499,PL2-2511-2
VR910274,C101073,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2512-3
VR895391,C100507,VA-EB-PL2,2026-02-24,Flipkart,1,2974,PL2-2512-2
VR884554,C106055,VA-EB-PL2,2026-02-24,Amazon,2,6298,PL2-2511-1
VR881892,C105548,VA-EB-PL1,2026-02-24,vireo.in,1,2374,PL1-2512-3
VR885651,C104916,VA-EB-PL2,2026-02-24,Flipkart,1,3499,PL2-2512-1
VR886367,C105514,VA-SW-FIT,2026-02-24,vireo.in,1,1799,FIT-2511-1
VR886761,C107323,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2601-1
VR888157,C105201,VA-EB-AIR,2026-02-24,vireo.in,1,1709,AIR-2601-4
VR890237,C105631,VA-EB-AIR,2026-02-24,vireo.in,1,1709,AIR-2511-4
VR890704,C106475,VA-AC-CH65,2026-02-24,Amazon,1,1499,CH65-2512-1
VR891527,C106224,VA-SW-NX2,2026-02-24,vireo.in,1,5524,NX2-2512-3
VR891792,C101219,VA-EB-PL1,2026-02-24,Amazon,2,3998,PL1-2512-1
VR892415,C100944,VA-SW-NX2,2026-02-24,Amazon,1,6499,NX2-2511-2
VR894555,C103063,VA-EB-AIR,2026-02-24,vireo.in,2,3598,AIR-2601-4
VR895599,C109083,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2511-4
VR900540,C102121,VA-EB-PL2,2026-02-24,Amazon,1,3499,PL2-2601-1
VR901240,C100058,VA-SW-NX2,2026-02-24,Amazon,1,5849,NX2-2512-1
VR902443,C109222,VA-SW-FIT,2026-02-24,Amazon,1,1799,FIT-2602-3
VR906367,C106341,VA-EB-AIR,2026-02-24,vireo.in,1,1529,AIR-2511-3
VR907059,C105297,VA-HP-ST2,2026-02-24,vireo.in,1,3999,ST2-2601-3
VR907104,C101093,VA-EB-PL2,2026-02-24,vireo.in,1,3499,PL2-2512-1
VR907534,C107363,VA-EB-AIR,2026-02-24,vireo.in,1,1799,AIR-2511-3
VR910536,C102846,VA-EB-PL2,2026-02-24,vireo.in,1,2799,PL2-2601-1
VR889985,C100390,VA-EB-PL2,2026-02-24,Amazon,1,3324,PL2-2511-4
VR883540,C104866,VA-EB-PL2,2026-02-24,Amazon,1,3499,PL2-2512-1
VR886617,C102416,VA-EB-PL2,2026-02-24,Flipkart,1,3499,PL2-2601-2
VR908219,C105709,VA-EB-PL2,2026-02-24,vireo.in,1,3324,PL2-2601-2
VR887156,C102552,VA-EB-PL2,2026-02-24,vireo.in,1,3324,PL2-2601-3
VR902521,C106590,VA-EB-PL2,2026-02-25,vireo.in,1,2799,PL2-2512-1
VR880003,C104995,VA-EB-PL2,2026-02-25,Amazon,1,3499,PL2-2511-2
VR883070,C102799,VA-EB-PL2,2026-02-25,Flipkart,1,3149,PL2-2511-4
VR904920,C106680,VA-EB-PL2,2026-02-25,vireo.in,1,2974,PL2-2512-3
VR901063,C102932,VA-EB-PL2,2026-02-25,vireo.in,1,3324,PL2-2601-3
VR888389,C100753,VA-EB-PL2,2026-02-25,Amazon,1,3499,PL2-2511-4
VR885796,C100759,VA-EB-PL2,2026-02-25,Amazon,1,3499,PL2-2512-1
VR884619,C102432,VA-EB-PL2,2026-02-25,Flipkart,1,3324,PL2-2512-3
VR904441,C106161,VA-EB-PL2,2026-02-25,vireo.in,1,3149,PL2-2601-1
